日期,省,比例
2020-01-19,山西,0.0086
2020-01-19,广西,0.0086
2020-01-19,辽宁,0.0067
2020-01-19,天津,0.005
2020-01-19,黑龙江,0.0039
2020-01-19,新疆,0.003
2020-01-19,内蒙古,0.003
2020-01-19,海南,0.0028000000000000004
2020-01-19,甘肃,0.0027
2020-01-19,吉林,0.0023
2020-01-19,宁夏,0.0017
2020-01-19,青海,0.001
2020-01-19,西藏,0.0001
2020-01-20,浙江,0.4393
2020-01-20,江苏,0.08800000000000001
2020-01-20,上海,0.078
2020-01-20,福建,0.0735
2020-01-20,广东,0.0608
2020-01-20,安徽,0.0227
2020-01-20,湖北,0.0216
2020-01-20,江西,0.0206
2020-01-20,北京,0.0198
2020-01-20,山东,0.0194
2020-01-20,河南,0.0154
2020-01-20,湖南,0.0146
2020-01-20,四川,0.0143
2020-01-20,河北,0.0136
2020-01-20,云南,0.0126
2020-01-20,陕西,0.0124
2020-01-20,贵州,0.0113
2020-01-20,重庆,0.0104
2020-01-20,广西,0.0096
2020-01-20,山西,0.0069
2020-01-20,辽宁,0.0061
2020-01-20,天津,0.0051
2020-01-20,内蒙古,0.0036
2020-01-20,新疆,0.0034
2020-01-20,黑龙江,0.0032
2020-01-20,甘肃,0.0031
2020-01-20,海南,0.0027
2020-01-20,宁夏,0.0023
2020-01-20,吉林,0.0022
2020-01-20,青海,0.0009
2020-01-20,西藏,0.0002
2020-01-21,浙江,0.4507
2020-01-21,江苏,0.0876
2020-01-21,上海,0.0832
2020-01-21,福建,0.07200000000000001
2020-01-21,广东,0.049400000000000006
2020-01-21,安徽,0.0246
2020-01-21,湖北,0.0221
2020-01-21,山东,0.0194
2020-01-21,江西,0.0193
2020-01-21,北京,0.0188
2020-01-21,河南,0.0165
2020-01-21,湖南,0.0144
2020-01-21,四川,0.0133
2020-01-21,陕西,0.013000000000000001
2020-01-21,贵州,0.0124
2020-01-21,河北,0.0116
2020-01-21,广西,0.0098
2020-01-21,重庆,0.0094
2020-01-21,云南,0.009000000000000001
2020-01-21,山西,0.008199999999999999
2020-01-21,辽宁,0.0068000000000000005
2020-01-21,天津,0.0046
2020-01-21,新疆,0.004
2020-01-21,甘肃,0.0036
2020-01-21,黑龙江,0.003
2020-01-21,海南,0.003
2020-01-21,内蒙古,0.003
2020-01-21,吉林,0.0022
2020-01-21,宁夏,0.0016
2020-01-21,青海,0.0009
2020-01-21,西藏,0.0001
2020-01-22,浙江,0.4767
2020-01-22,上海,0.0905
2020-01-22,江苏,0.0821
2020-01-22,福建,0.0765
2020-01-22,广东,0.0403
2020-01-22,安徽,0.0217
2020-01-22,湖北,0.0215
2020-01-22,江西,0.0186
2020-01-22,北京,0.0174
2020-01-22,山东,0.0166
2020-01-22,河南,0.0149
2020-01-22,湖南,0.0129
2020-01-22,四川,0.0124
2020-01-22,云南,0.0107
2020-01-22,贵州,0.0106
2020-01-22,河北,0.0104
2020-01-22,广西,0.0088
2020-01-22,陕西,0.0085
2020-01-22,重庆,0.0084
2020-01-22,山西,0.0074
2020-01-22,辽宁,0.0053
2020-01-22,天津,0.0042
2020-01-22,内蒙古,0.0035
2020-01-22,新疆,0.0033
2020-01-22,黑龙江,0.0031
2020-01-22,甘肃,0.0031
2020-01-22,海南,0.003
2020-01-22,吉林,0.0022
2020-01-22,青海,0.0013
2020-01-22,宁夏,0.0012
2020-01-22,西藏,0.0001
2020-01-23,浙江,0.484
2020-01-23,上海,0.0914
2020-01-23,福建,0.07769999999999999
2020-01-23,江苏,0.0762
2020-01-23,广东,0.0342
2020-01-23,安徽,0.022400000000000003
2020-01-23,北京,0.021
2020-01-23,湖北,0.0196
2020-01-23,江西,0.0189
2020-01-23,山东,0.0154
2020-01-23,河南,0.0133
2020-01-23,贵州,0.0129
2020-01-23,四川,0.0126
2020-01-23,湖南,0.0124
2020-01-23,陕西,0.0104
2020-01-23,云南,0.0097
2020-01-23,河北,0.0092
2020-01-23,广西,0.0086
2020-01-23,山西,0.0083
2020-01-23,重庆,0.0075
2020-01-23,辽宁,0.006999999999999999
2020-01-23,天津,0.0049
