日期,省,比例
2020-01-24,安徽,0.1042
2020-01-24,江西,0.0948
2020-01-24,河南,0.049
2020-01-24,湖北,0.0424
2020-01-24,贵州,0.040199999999999986
2020-01-24,四川,0.0332
2020-01-24,江苏,0.0325
2020-01-24,湖南,0.0279
2020-01-24,广东,0.02
2020-01-24,重庆,0.0191
2020-01-24,上海,0.0146
2020-01-24,云南,0.0138
2020-01-24,山东,0.0114
2020-01-24,陕西,0.0105
2020-01-24,北京,0.0088
2020-01-24,广西,0.0066
2020-01-24,黑龙江,0.006
2020-01-24,河北,0.0058
2020-01-24,海南,0.0052
2020-01-24,山西,0.0045000000000000005
2020-01-24,辽宁,0.0041
2020-01-24,吉林,0.0033
2020-01-24,甘肃,0.0029
2020-01-24,天津,0.0011
2020-01-24,内蒙古,0.0009
2020-01-24,新疆,0.0009
2020-01-24,宁夏,0.0004
2020-01-24,青海,0.0002
2020-01-25,广东,0.1086
2020-01-25,四川,0.091
2020-01-25,江苏,0.08199999999999999
2020-01-25,河南,0.0572
2020-01-25,安徽,0.047400000000000005
2020-01-25,山东,0.0473
2020-01-25,湖南,0.046
2020-01-25,浙江,0.0425
2020-01-25,陕西,0.0348
2020-01-25,辽宁,0.0327
2020-01-25,北京,0.031
2020-01-25,云南,0.0301
2020-01-25,湖北,0.0301
2020-01-25,河北,0.029900000000000006
2020-01-25,上海,0.0284
2020-01-25,贵州,0.0261
2020-01-25,广西,0.0244
2020-01-25,福建,0.0238
2020-01-25,新疆,0.0208
2020-01-25,江西,0.0183
2020-01-25,重庆,0.0181
2020-01-25,山西,0.0175
2020-01-25,内蒙古,0.016200000000000003
2020-01-25,黑龙江,0.0159
2020-01-25,吉林,0.0158
2020-01-25,海南,0.0153
2020-01-25,甘肃,0.0131
2020-01-25,宁夏,0.0107
2020-01-25,天津,0.0096
2020-01-25,青海,0.0063
2020-01-25,西藏,0.0022
2020-01-26,浙江,0.433
2020-01-26,福建,0.1159
2020-01-26,安徽,0.0757
2020-01-26,江西,0.0559
2020-01-26,江苏,0.052300000000000006
2020-01-26,上海,0.0476
2020-01-26,贵州,0.0311
2020-01-26,河南,0.029
2020-01-26,四川,0.022400000000000003
2020-01-26,广东,0.0212
2020-01-26,湖南,0.0198
2020-01-26,重庆,0.0138
2020-01-26,云南,0.0111
2020-01-26,湖北,0.0107
2020-01-26,山东,0.0084
2020-01-26,北京,0.0078
2020-01-26,陕西,0.0074
2020-01-26,辽宁,0.005699999999999999
2020-01-26,甘肃,0.0048
2020-01-26,广西,0.004699999999999999
2020-01-26,河北,0.0042
2020-01-26,黑龙江,0.0034
2020-01-26,山西,0.003
2020-01-26,海南,0.002
2020-01-26,宁夏,0.0013
2020-01-26,吉林,0.0013
2020-01-26,天津,0.0009
2020-01-26,内蒙古,0.0009
2020-01-26,新疆,0.0007000000000000001
2020-01-26,青海,0.0005
2020-01-26,西藏,0.0003
2020-01-27,四川,0.0955
2020-01-27,广东,0.08689999999999999
2020-01-27,江苏,0.0735
2020-01-27,山东,0.0609
2020-01-27,安徽,0.06
2020-01-27,湖南,0.0556
2020-01-27,河南,0.0539
2020-01-27,辽宁,0.0386
2020-01-27,云南,0.0381
2020-01-27,贵州,0.0377
2020-01-27,河北,0.0372
2020-01-27,广西,0.0363
2020-01-27,浙江,0.0302
2020-01-27,陕西,0.0269
2020-01-27,江西,0.0257
2020-01-27,吉林,0.0252
2020-01-27,黑龙江,0.0246
2020-01-27,福建,0.0217
2020-01-27,内蒙古,0.0208
2020-01-27,山西,0.0193
2020-01-27,海南,0.0174
2020-01-27,新疆,0.0171
2020-01-27,重庆,0.017
2020-01-27,北京,0.0138
2020-01-27,甘肃,0.0131
2020-01-27,湖北,0.0129
2020-01-27,上海,0.0107
2020-01-27,宁夏,0.0097
2020-01-27,青海,0.0058
2020-01-27,天津,0.0052
2020-01-27,西藏,0.0021
2020-01-28,四川,0.1006
2020-01-28,广东,0.08800000000000001
2020-01-28,江苏,0.0751
2020-01-28,安徽,0.0687
2020-01-28,湖南,0.0608
2020-01-28,山东,0.0546
2020-01-28,河南,0.051
2020-01-28,广西,0.0426
2020-01-28,云南,0.0396
2020-01-28,贵州,0.0379
2020-01-28,河北,0.0357
2020-01-28,辽宁,0.0355
2020-01-28,浙江,0.0274
2020-01-28,江西,0.0271
2020-01-28,陕西,0.0258
2020-01-28,黑龙江,0.0248
2020-01-28,吉林,0.024700000000000003
2020-01-28,福建,0.022400000000000003
2020-01-28,内蒙古,0.0193
2020-01-28,山西,0.0189
2020-01-28,海南,0.018000000000000002
2020-01-28,重庆,0.0168
2020-01-28,甘肃,0.014
2020-01-28,新疆,0.0136
2020-01-28,北京,0.0107
2020-01-28,湖北,0.0094
2020-01-28,宁夏,0.0091
2020-01-28,上海,0.0085
2020-01-28,青海,0.0053
2020-01-28,天津,0.0046
2020-01-28,西藏,0.0026
2020-01-29,四川,0.1035
2020-01-29,广东,0.0979
2020-01-29,江苏,0.0659
2020-01-29,湖南,0.06570000000000001
2020-01-29,安徽,0.0647
2020-01-29,山东,0.0524
2020-01-29,河南,0.052000000000000005
2020-01-29,广西,0.0484
2020-01-29,贵州,0.0378
2020-01-29,云南,0.0372
2020-01-29,河北,0.0357
2020-01-29,辽宁,0.0344
2020-01-29,江西,0.0286
2020-01-29,陕西,0.0268
2020-01-29,浙江,0.0263
2020-01-29,黑龙江,0.0248
2020-01-29,福建,0.024
2020-01-29,吉林,0.0235
2020-01-29,山西,0.0186
2020-01-29,海南,0.0182
2020-01-29,重庆,0.0182
2020-01-29,内蒙古,0.0171
2020-01-29,甘肃,0.0145
2020-01-29,新疆,0.0103
2020-01-29,北京,0.0094
2020-01-29,湖北,0.0088
2020-01-29,宁夏,0.008100000000000001
2020-01-29,上海,0.0074
2020-01-29,青海,0.0051
